face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_fairface_bal_gen_ddpm_ep=206/1901_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.32820746 0.00226499 0.3889095  0.07641781 0.07540604 0.01710381
 0.11169038]",[0.5520417  0.0275139  0.36749956 0.05294475],[0.16411106 0.8358889 ],"[2.36896309e-03 1.35048583e-01 2.48613164e-01 3.32663953e-01
 2.27217555e-01 4.64782380e-02 6.48997771e-03 1.01276580e-03
 1.06818676e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1949_face0.jpg,Latino_Hispanic,White,Female,3-9,"[0.08577344 0.00364932 0.7155308  0.0059102  0.03936223 0.13806403
 0.01170998]",[0.5063271  0.02389844 0.01996495 0.44980952],[0.19509073 0.8049092 ],"[2.8202392e-04 8.0225134e-01 1.9605371e-01 1.1685747e-03 2.0165306e-04
 3.9661983e-05 2.5598586e-06 4.7070878e-07 5.7583218e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3963_face0.jpg,White,White,Female,30-39,"[0.6722965  0.01409119 0.03545794 0.00750464 0.01415155 0.01027247
 0.2462257 ]",[0.87301373 0.01273538 0.04148941 0.07276141],[0.09479678 0.9052032 ],"[0.00083423 0.01708109 0.05799738 0.27530727 0.28944272 0.2584505
 0.08228943 0.01439206 0.00420531]"
detected_faces_fairface_bal_gen_ddpm_ep=206/267_face0.jpg,White,White,Male,20-29,"[0.4352775  0.00099848 0.14231747 0.00528722 0.00356285 0.04035316
 0.37220335]",[0.923957   0.0016804  0.01436714 0.05999545],[0.87364006 0.12635992],"[2.5169595e-05 2.6541371e-03 1.2041009e-01 7.4865800e-01 1.2251347e-01
 5.6314026e-03 9.9851088e-05 7.4054847e-06 5.1872138e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/125_face0.jpg,East Asian,Asian,Female,40-49,"[0.17843036 0.00192508 0.12781522 0.2835044  0.18351597 0.01370502
 0.21110395]",[0.04849273 0.00232921 0.948194   0.00098399],[0.00592384 0.9940762 ],"[2.8568602e-06 7.3037895e-06 1.6043817e-04 6.2645283e-03 1.2163435e-01
 4.6901789e-01 3.3779514e-01 6.3786395e-02 1.3310318e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2940_face0.jpg,East Asian,Asian,Male,40-49,"[2.3097159e-04 3.7188371e-04 2.3234675e-04 8.9114779e-01 1.0793192e-01
 5.3167740e-05 3.1925432e-05]",[2.0184171e-04 3.7589311e-04 9.9932963e-01 9.2659138e-05],[0.9698606  0.03013942],"[1.1188691e-05 1.2428102e-04 5.9556682e-03 2.0704196e-01 2.3136176e-01
 2.4672699e-01 1.8147801e-01 9.5428236e-02 3.1871863e-02]"
detected_faces_fairface_bal_gen_ddpm_ep=206/265_face0.jpg,White,White,Male,30-39,"[9.1640073e-01 9.3682267e-04 2.9089723e-02 3.7429007e-03 1.4151435e-03
 8.3424576e-04 4.7580291e-02]",[0.95489264 0.01265186 0.02186544 0.01059011],[0.93424267 0.06575731],"[1.1500507e-04 3.0512034e-03 8.1560932e-02 2.7146137e-01 3.1201914e-01
 2.1938574e-01 7.9076856e-02 2.6376687e-02 6.9530359e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2886_face0.jpg,White,White,Male,3-9,"[9.2866910e-01 3.1200290e-04 3.5003923e-02 5.5452259e-03 3.0723915e-03
 2.1199596e-03 2.5277410e-02]",[0.97534865 0.00157995 0.01860438 0.00446708],[0.74674004 0.25326   ],"[2.4815725e-02 8.6762232e-01 9.1396682e-02 9.1816206e-03 5.7757576e-03
 1.0879058e-03 9.6438067e-05 1.8167068e-05 5.3965659e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/968_face0.jpg,White,White,Male,40-49,"[9.9220383e-01 2.7335112e-05 8.3049620e-04 8.0059937e-05 1.2347732e-04
 1.9367851e-04 6.5411143e-03]",[9.9819016e-01 2.7616270e-04 9.6714654e-04 5.6652154e-04],[0.96809226 0.0319077 ],"[6.4612018e-06 1.4102541e-05 2.7327891e-04 4.4009015e-03 1.1292739e-01
 6.1527079e-01 2.4691284e-01 1.8132165e-02 2.0621798e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1689_face0.jpg,Middle Eastern,White,Female,40-49,"[2.5435951e-01 3.2300313e-04 5.2978829e-02 4.1535571e-03 3.4308422e-03
 1.8836388e-02 6.6591787e-01]",[7.8821617e-01 7.8045292e-04 4.1578520e-02 1.6942486e-01],[0.0200453 0.9799547],"[1.1475531e-06 1.7345939e-05 2.8710344e-03 7.6219730e-02 3.2864851e-01
 4.5430341e-01 1.2966226e-01 8.0996333e-03 1.7699345e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2491_face0.jpg,Indian,Indian,Male,10-19,"[0.00508597 0.020077   0.22279882 0.00818982 0.0386704  0.69887656
 0.00630142]",[0.01001721 0.06133128 0.0750116  0.85363996],[0.71675986 0.2832402 ],"[3.3821436e-04 8.2826152e-02 6.7817086e-01 6.4895228e-02 7.6676734e-02
 8.2199022e-02 1.3144283e-02 1.7010602e-03 4.8479858e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/221_face0.jpg,East Asian,Asian,Female,10-19,"[2.1704251e-03 6.6239414e-07 2.6333616e-03 9.4385856e-01 5.0956439e-02
 1.6565237e-04 2.1485449e-04]",[1.0074242e-02 3.0395734e-06 9.8761111e-01 2.3115838e-03],[0.00210189 0.9978981 ],"[5.5053286e-05 4.3417990e-02 5.9559828e-01 3.5321859e-01 7.5026085e-03
 2.0149964e-04 4.7548619e-06 1.1466743e-06 8.5723244e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/670_face0.jpg,Latino_Hispanic,White,Female,30-39,"[0.30124152 0.00438776 0.37537828 0.00360461 0.04235127 0.10083139
 0.17220517]",[0.5675186  0.00751269 0.05820915 0.36675957],[2.0233939e-04 9.9979764e-01],"[4.7267235e-07 2.4482606e-05 8.7004146e-03 1.9236623e-01 4.8451498e-01
 2.9090664e-01 2.2737313e-02 7.3282770e-04 1.6631850e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1144_face0.jpg,Latino_Hispanic,Indian,Male,40-49,"[0.06571472 0.07475908 0.446787   0.00095531 0.00848782 0.2823733
 0.12092271]",[0.05136653 0.13674878 0.01665696 0.7952277 ],[9.999911e-01 8.916439e-06],"[3.5504706e-04 6.8705098e-04 7.6817389e-04 2.6988599e-03 7.8143463e-02
 5.8687592e-01 3.1764209e-01 1.2672912e-02 1.5649322e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/949_face0.jpg,White,White,Male,3-9,"[0.7905165  0.01293443 0.11077744 0.01410217 0.04508549 0.00682157
 0.0197624 ]",[9.8473108e-01 8.1915678e-03 6.5701376e-03 5.0720200e-04],[0.754493   0.24550703],"[3.4157678e-02 7.7726173e-01 1.6283856e-01 1.7894641e-02 6.2173083e-03
 1.3373300e-03 1.9954845e-04 5.9689315e-05 3.3508928e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4201_face0.jpg,White,White,Male,40-49,"[8.8547444e-01 3.7266337e-04 5.8899894e-03 2.0906913e-04 2.2288080e-04
 1.8791312e-03 1.0595187e-01]",[9.7961915e-01 9.4932551e-04 3.7921511e-03 1.5639385e-02],[0.9984698  0.00153019],"[3.0395468e-06 7.8518997e-06 4.3296599e-04 4.2770714e-02 4.1999701e-01
 4.5855618e-01 7.4844085e-02 3.2336237e-03 1.5456192e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/426_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[0.29108343 0.00639734 0.4466747  0.01023608 0.0149322  0.02668706
 0.20398921]",[0.08324121 0.04528343 0.02153787 0.8499375 ],[9.9993217e-01 6.7829023e-05],"[2.3886830e-06 3.0816842e-05 2.5449828e-03 5.0940430e-01 4.7081068e-01
 1.7101256e-02 1.0079550e-04 4.6883983e-06 1.2954374e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/776_face0.jpg,East Asian,Asian,Female,20-29,"[1.9926701e-03 6.4170849e-06 5.9413328e-04 9.7300279e-01 2.4257202e-02
 2.4923076e-05 1.2173436e-04]",[2.8813244e-03 7.5407079e-05 9.9695390e-01 8.9432382e-05],[0.01870212 0.9812979 ],"[6.9580819e-05 1.6473142e-02 4.3484354e-01 5.3929204e-01 9.1189174e-03
 1.9936224e-04 3.0117035e-06 4.9769847e-07 4.0433495e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4039_face0.jpg,East Asian,Asian,Female,20-29,"[4.0013557e-03 9.7505355e-05 1.3136619e-02 7.6188570e-01 2.1960264e-01
 8.7736122e-04 3.9879789e-04]",[5.976710e-03 9.154730e-05 9.931644e-01 7.673207e-04],[0.20445648 0.7955435 ],"[1.4924882e-05 2.7013870e-02 3.3569357e-01 5.9778184e-01 3.8459271e-02
 1.0212066e-03 1.3502718e-05 1.7811922e-06 9.5195752e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2090_face0.jpg,Indian,Asian,Female,10-19,"[0.02630126 0.12496377 0.20418373 0.04630127 0.09383444 0.48202503
 0.02239053]",[0.01667268 0.177598   0.5557973  0.24993211],[0.10671978 0.8932802 ],"[1.5002002e-05 9.8037962e-03 5.1177740e-01 4.3806878e-01 3.8720932e-02
 1.5691156e-03 4.0451774e-05 4.1372232e-06 3.7634172e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/660_face0.jpg,Southeast Asian,Asian,Female,10-19,"[8.1119779e-03 3.3300120e-02 6.9165364e-02 1.9730273e-01 6.8814582e-01
 3.6872309e-03 2.8679264e-04]",[0.00214559 0.04658176 0.94893914 0.00233346],[0.17898303 0.82101697],"[5.6609529e-04 2.1475297e-01 6.4102805e-01 1.3886450e-01 4.6331869e-03
 1.5037930e-04 4.1086419e-06 5.8883887e-07 1.1797135e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1690_face0.jpg,Indian,Indian,Female,10-19,"[0.03087795 0.10167586 0.35208124 0.00126309 0.00544334 0.45321736
 0.05544113]",[0.01229256 0.1679703  0.0028562  0.816881  ],[0.07069264 0.92930734],"[3.58290090e-05 5.52336276e-02 5.73041737e-01 3.50136191e-01
 2.07113121e-02 8.25524970e-04 1.34994025e-05 2.08049255e-06
 1.70089507e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3051_face0.jpg,Black,Black,Male,3-9,"[3.1841073e-02 5.9858769e-01 5.0662812e-02 1.0196532e-04 8.0690795e-04
 2.8682873e-01 3.1170804e-02]",[0.09981167 0.831297   0.00104128 0.06785011],[0.9165078  0.08349219],"[4.7922632e-04 5.1657349e-01 4.6725756e-01 1.3518061e-02 1.8857513e-03
 2.6217464e-04 1.9753592e-05 3.3377023e-06 7.2094468e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/363_face0.jpg,East Asian,Asian,Female,10-19,"[2.1012952e-03 2.1331295e-04 6.3442006e-03 6.5529221e-01 3.3399001e-01
 1.8370767e-03 2.2188875e-04]",[6.7997156e-05 1.3911441e-05 9.9980795e-01 1.1022653e-04],[0.01388141 0.98611856],"[2.3325278e-05 4.9270149e-02 7.4689388e-01 2.0162664e-01 2.1216366e-03
 6.3329477e-05 7.3548927e-07 2.2655560e-07 2.0707819e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2837_face0.jpg,White,Asian,Female,20-29,"[7.4380320e-01 5.3420463e-05 5.2232847e-02 1.3061813e-01 6.8503901e-02
 9.2430605e-04 3.8640872e-03]",[0.4894865  0.00177075 0.50240505 0.00633767],[0.0057716 0.9942284],"[9.5620386e-08 1.5905758e-05 1.6057303e-02 5.1988214e-01 4.2381150e-01
 3.9342072e-02 8.7594212e-04 1.4940658e-05 1.6857949e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4022_face0.jpg,White,Asian,Male,40-49,"[0.63919216 0.03332827 0.01479497 0.1120146  0.19618697 0.00122967
 0.00325338]",[0.20701861 0.0100571  0.7816183  0.00130601],[0.9393669  0.06063312],"[0.02552052 0.17184846 0.10890444 0.06207452 0.18248603 0.21843699
 0.1667941  0.03986702 0.02406792]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1043_face0.jpg,White,White,Male,30-39,"[7.5762284e-01 6.5775057e-05 2.6565192e-02 3.5202200e-05 1.0449547e-04
 9.4304029e-03 2.0617600e-01]",[8.7198645e-01 1.1769114e-03 6.1851338e-04 1.2621813e-01],[9.9993861e-01 6.1352344e-05],"[4.3006326e-05 1.0495682e-04 1.5681840e-03 4.6008214e-02 5.4608059e-01
 3.7636977e-01 2.8913695e-02 8.9088269e-04 2.0653590e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3373_face0.jpg,Southeast Asian,Asian,Male,3-9,"[0.0067074  0.0029766  0.04331007 0.24523596 0.6829535  0.018108
 0.00070864]",[0.0128809  0.0032594  0.9776401  0.00621955],[0.752188   0.24781191],"[2.1579200e-02 7.7860606e-01 1.8216813e-01 1.3499370e-02 3.4085980e-03
 6.0558191e-04 8.3044870e-05 3.9021652e-05 1.0967365e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3302_face0.jpg,White,White,Female,30-39,"[9.8540497e-01 4.0511281e-05 6.7447051e-03 6.6198941e-06 1.1379393e-05
 2.1783402e-03 5.6135147e-03]",[9.9713504e-01 8.0310063e-05 1.1024148e-04 2.6744509e-03],[0.30713737 0.69286263],"[1.1454915e-05 6.9880876e-04 3.5462413e-02 3.3765894e-01 4.3683940e-01
 1.5695505e-01 3.1602036e-02 7.1966340e-04 5.2210857e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3465_face0.jpg,Latino_Hispanic,Indian,Male,10-19,"[0.14375803 0.01198335 0.313886   0.10930265 0.23667759 0.06372182
 0.12067053]",[0.28120628 0.02183001 0.0640314  0.63293225],[0.6703104  0.32968962],"[3.82816419e-04 5.18911481e-02 6.23170435e-01 2.34091356e-01
 7.78150484e-02 1.18754385e-02 6.18311809e-04 1.38967196e-04
 1.65273323e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/143_face0.jpg,White,White,Female,20-29,"[9.8595494e-01 5.9559665e-05 1.5835088e-03 1.0738651e-03 7.2486646e-04
 1.7553261e-04 1.0427692e-02]",[0.9405629  0.00721618 0.04742004 0.0048009 ],[0.07343783 0.92656213],"[3.1371735e-04 1.8384608e-02 2.0386374e-01 5.4786593e-01 1.9350667e-01
 3.1606764e-02 3.4160630e-03 7.4446324e-04 2.9808478e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3039_face0.jpg,White,White,Male,10-19,"[0.900892   0.00153544 0.06172952 0.00462157 0.0037366  0.00566183
 0.02182311]",[0.8259322  0.0990539  0.0649846  0.01002926],[0.80254304 0.19745697],"[3.6308265e-05 7.8327700e-02 8.4589255e-01 6.9864705e-02 5.5796984e-03
 2.9162370e-04 6.5318177e-06 7.1924342e-07 1.4767060e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/690_face0.jpg,White,White,Female,10-19,"[9.1834527e-01 7.9788890e-04 4.4100489e-02 1.8223884e-03 2.3084455e-03
 8.5499574e-04 3.1770512e-02]",[0.98403114 0.00543782 0.00805967 0.00247137],[0.35031292 0.64968705],"[2.66574934e-04 1.81999654e-01 7.65020251e-01 4.09559608e-02
 1.00707822e-02 1.57350814e-03 9.89948821e-05 1.20169625e-05
 2.22854169e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2089_face0.jpg,Southeast Asian,Asian,Female,3-9,"[3.9675820e-04 1.3411496e-02 1.3051219e-02 8.5533269e-02 8.8072693e-01
 6.8555456e-03 2.4817711e-05]",[5.4341572e-04 1.7388564e-02 9.8109645e-01 9.7163703e-04],[0.23589371 0.76410633],"[1.4907705e-02 9.3818802e-01 4.1989196e-02 3.2648307e-03 1.2569163e-03
 3.1743845e-04 5.3689924e-05 1.7652472e-05 4.5512215e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/232_face0.jpg,White,White,Female,30-39,"[9.95999217e-01 1.12577385e-04 1.56223914e-03 9.90866392e-05
 1.41857992e-04 4.97384499e-05 2.03517359e-03]",[9.9842513e-01 4.4140211e-04 1.0512109e-03 8.2218008e-05],[0.01310728 0.9868927 ],"[2.6817449e-07 5.1864076e-06 2.3391321e-03 2.9798028e-01 5.9334517e-01
 9.9277124e-02 6.8011740e-03 2.4372849e-04 7.9530000e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4173_face0.jpg,White,White,Male,20-29,"[0.39527407 0.03434619 0.16012928 0.11698685 0.09190191 0.04870823
 0.15265344]",[0.90513843 0.00200576 0.09194043 0.00091531],[0.64527315 0.35472682],"[0.00342147 0.03272721 0.09949083 0.3918959  0.34740752 0.10758027
 0.01323877 0.00352096 0.00071708]"
detected_faces_fairface_bal_gen_ddpm_ep=206/305_face0.jpg,Latino_Hispanic,White,Female,30-39,"[3.5539806e-01 1.5365622e-02 5.5585164e-01 1.4717958e-04 1.5262549e-03
 2.2075715e-02 4.9635526e-02]",[0.71405596 0.04285438 0.00525339 0.23783632],[7.9239166e-05 9.9992079e-01],"[1.0905455e-07 2.2969094e-05 1.0248079e-02 4.3022507e-01 5.0301510e-01
 5.5389307e-02 1.0836021e-03 1.5493290e-05 1.7758366e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3647_face0.jpg,White,White,Female,20-29,"[9.9638772e-01 2.1285084e-06 1.3068508e-04 3.7914269e-05 3.0775369e-05
 1.8883513e-05 3.3920167e-03]",[9.9856246e-01 1.1206337e-04 1.1818990e-03 1.4355996e-04],[0.03105011 0.96894985],"[2.4324011e-06 8.6816988e-05 2.7757714e-02 5.2322096e-01 3.9764223e-01
 4.9526252e-02 1.6160788e-03 1.2482487e-04 2.2659857e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2403_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[0.13416247 0.00256724 0.38961768 0.03046313 0.03671832 0.22544189
 0.18102925]",[0.06232147 0.00613082 0.22813728 0.70341045],[0.9546218  0.04537822],"[1.4961214e-04 6.5059434e-03 1.5981397e-01 5.8443666e-01 2.1638753e-01
 3.0974539e-02 1.4828397e-03 2.3400743e-04 1.4902778e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2182_face0.jpg,White,White,Male,50-59,"[6.8532825e-01 2.7717045e-04 5.2228607e-02 2.3392688e-02 1.3830735e-02
 9.5723639e-04 2.2398533e-01]",[9.4525927e-01 1.3413929e-05 5.4631390e-02 9.5928219e-05],[0.99265206 0.00734799],"[4.5769448e-05 1.3897161e-04 3.2181242e-03 1.7879330e-02 1.1604119e-01
 3.3216372e-01 4.0419075e-01 1.1740464e-01 8.9174351e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2421_face0.jpg,White,White,Male,30-39,"[0.37288085 0.00762241 0.12154228 0.07602369 0.2351758  0.06751171
 0.11924323]",[0.8757927  0.03180023 0.04079347 0.05161365],[0.8349101  0.16508998],"[2.2792870e-04 2.2543077e-03 4.0220544e-02 1.5222964e-01 3.3683717e-01
 3.2545492e-01 1.1835245e-01 2.0834059e-02 3.5890271e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/59_face0.jpg,Middle Eastern,White,Male,3-9,"[1.2680316e-01 8.2947845e-03 1.3850783e-01 4.9451359e-05 2.5897330e-04
 6.2864292e-03 7.1979940e-01]",[9.0794039e-01 5.8491234e-02 7.6265639e-04 3.2805685e-02],[0.8909271  0.10907289],"[8.2670612e-04 8.7520993e-01 1.2207984e-01 1.3891894e-03 4.2734802e-04
 6.3904168e-05 2.7462197e-06 3.5930972e-07 3.4269572e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2183_face0.jpg,White,White,Female,40-49,"[0.6465835  0.00108217 0.21864615 0.02729286 0.03329788 0.00531187
 0.06778558]",[0.849246   0.00291272 0.13289788 0.01494338],[4.8023314e-04 9.9951982e-01],"[1.1639741e-04 1.1422905e-03 6.7560603e-03 3.2806288e-02 1.4908236e-01
 3.9866346e-01 3.5317594e-01 5.5668671e-02 2.5885033e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3807_face0.jpg,Middle Eastern,White,Female,20-29,"[5.1867578e-02 6.1147119e-05 5.0812416e-02 4.8860005e-04 5.4935401e-04
 9.6583320e-03 8.8656253e-01]",[0.92507    0.00162313 0.00638842 0.06691848],[0.01234852 0.98765147],"[1.1747074e-06 1.0386223e-03 2.5531650e-01 6.5261537e-01 8.6186714e-02
 4.7582895e-03 7.5697593e-05 7.0574733e-06 5.6843186e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1907_face0.jpg,Indian,Indian,Male,30-39,"[3.6763025e-03 5.9416909e-03 6.2208146e-02 1.9441824e-04 2.0362763e-03
 8.5189819e-01 7.4044980e-02]",[0.00560085 0.01203152 0.00601039 0.9763572 ],[9.993436e-01 6.564599e-04],"[1.5666842e-04 5.3628664e-03 2.3615269e-02 1.8735118e-01 6.0980725e-01
 1.6938461e-01 4.1550803e-03 1.6224050e-04 4.9253263e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3937_face0.jpg,White,White,Male,3-9,"[0.5346169  0.00056214 0.27619424 0.0018496  0.00270763 0.09080368
 0.09326581]",[0.66636604 0.00169842 0.01240139 0.31953418],[0.854857   0.14514302],"[7.4056140e-04 5.9301990e-01 3.9422682e-01 1.0265865e-02 1.5075303e-03
 2.3275585e-04 5.8165342e-06 6.2855452e-07 1.1446632e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1198_face0.jpg,Latino_Hispanic,Black,Female,10-19,"[0.3342813  0.13196921 0.38038278 0.00259022 0.00737247 0.0678905
 0.07551344]",[0.11726104 0.6605604  0.05370362 0.16847491],[0.08352368 0.9164763 ],"[6.5112283e-04 1.0653728e-01 4.2754087e-01 3.4632114e-01 1.0123497e-01
 1.6285548e-02 1.3148428e-03 1.0463578e-04 9.5978858e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3494_face0.jpg,Black,Black,Male,30-39,"[7.3190000e-05 8.0545962e-01 1.0881687e-03 2.0314201e-05 7.0370518e-04
 1.9260636e-01 4.8658920e-05]",[8.8585024e-05 9.4662380e-01 5.5898429e-04 5.2728675e-02],[9.9923605e-01 7.6394493e-04],"[9.1274778e-06 3.5133929e-05 1.3126475e-03 6.6284969e-02 4.8159239e-01
 3.7563568e-01 7.1295559e-02 3.6771661e-03 1.5733033e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2230_face0.jpg,East Asian,Asian,Female,20-29,"[1.19682425e-03 7.38279414e-06 7.03035563e-04 8.91513109e-01
 1.06531732e-01 3.48545327e-05 1.30130875e-05]",[1.1216113e-03 5.2593405e-05 9.9870604e-01 1.1976256e-04],[0.00733108 0.9926689 ],"[1.9210198e-05 3.7298787e-03 1.3773407e-01 6.4705318e-01 1.9606626e-01
 1.4832961e-02 5.0992914e-04 5.2393400e-05 2.1011010e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/99_face0.jpg,White,White,Female,20-29,"[0.48688528 0.00136746 0.10361131 0.00219009 0.00497422 0.01354757
 0.3874241 ]",[0.9642024  0.00762214 0.00699954 0.02117593],[0.00506767 0.9949323 ],"[1.0969882e-05 7.1233616e-04 1.9656936e-02 4.8415777e-01 3.7584263e-01
 1.0893711e-01 9.8538259e-03 7.8051590e-04 4.7946360e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1849_face0.jpg,White,White,Male,30-39,"[7.6018941e-01 1.1072254e-03 1.8334189e-02 1.0373387e-04 2.3802495e-04
 2.2761535e-03 2.1775125e-01]",[9.8906881e-01 5.5423059e-04 2.1441173e-04 1.0162529e-02],[9.9999946e-01 5.1843074e-07],"[1.7668582e-07 5.6496498e-07 3.5738735e-04 1.9960882e-01 7.3213619e-01
 6.7274615e-02 6.0791866e-04 1.3864171e-05 4.2813608e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1303_face0.jpg,East Asian,Asian,Female,3-9,"[2.2009725e-03 6.3871348e-04 4.1504037e-02 6.0849214e-01 3.3737040e-01
 9.3118008e-03 4.8200670e-04]",[1.5982207e-03 9.4236183e-04 9.8971909e-01 7.7403067e-03],[0.27516565 0.7248343 ],"[1.6603277e-03 8.4020245e-01 1.5119898e-01 5.9326002e-03 8.6773181e-04
 1.1970751e-04 1.2137600e-05 5.0691056e-06 9.8514738e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2901_face0.jpg,White,White,Female,20-29,"[9.8723716e-01 1.9045749e-04 4.0202709e-03 9.9747744e-04 1.1785942e-03
 5.6233956e-04 5.8137388e-03]",[0.79630333 0.00409108 0.19241309 0.00719252],[0.06062444 0.9393756 ],"[2.0079649e-06 3.3559295e-04 6.6297442e-02 6.2039018e-01 2.9761311e-01
 1.4885569e-02 4.5931942e-04 1.5086964e-05 1.6912292e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4451_face0.jpg,White,White,Female,30-39,"[8.9199162e-01 1.2838056e-04 1.3841487e-02 6.4208038e-02 2.1547962e-02
 6.8781097e-05 8.2137445e-03]",[9.0187240e-01 1.4924096e-04 9.7929671e-02 4.8697195e-05],[0.23681225 0.7631877 ],"[1.8933299e-04 1.7782337e-03 2.7737979e-02 3.0448622e-01 5.0406289e-01
 1.5113041e-01 9.5759630e-03 9.5564016e-04 8.3353007e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2346_face0.jpg,Black,Black,Female,30-39,"[1.6205795e-05 9.9510825e-01 2.2639942e-04 6.6792368e-06 3.4113116e-05
 4.5918217e-03 1.6587603e-05]",[2.2630744e-05 9.9710125e-01 4.7340753e-05 2.8287154e-03],[0.19870766 0.8012923 ],"[6.0700086e-06 3.6802195e-04 1.9282939e-02 3.5730359e-01 4.6462908e-01
 1.4643371e-01 1.1560635e-02 3.9187857e-04 2.4064413e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2335_face0.jpg,Indian,Indian,Female,3-9,"[2.5326255e-04 8.2084771e-05 2.3920403e-03 1.4599389e-05 1.2583597e-04
 9.9635321e-01 7.7894912e-04]",[4.6894516e-04 1.4758657e-04 5.0331367e-04 9.9888021e-01],[0.23230635 0.76769364],"[9.8898949e-04 7.4122697e-01 2.4971165e-01 6.0357219e-03 1.7797918e-03
 2.4170446e-04 1.2282434e-05 2.6837010e-06 1.6762586e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3894_face0.jpg,Black,Asian,Male,10-19,"[0.00442204 0.36776042 0.13000084 0.05250404 0.26426503 0.17793055
 0.00311704]",[0.00581008 0.33894104 0.55438435 0.10086457],[0.89543945 0.1045606 ],"[1.8241667e-03 4.1879138e-01 4.8454994e-01 8.0084689e-02 1.2402445e-02
 2.1574397e-03 1.4764012e-04 3.6505928e-05 5.7350849e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4054_face0.jpg,White,White,Female,3-9,"[8.39530528e-01 6.10765128e-05 1.10006906e-01 5.26969889e-05
 3.43407068e-04 2.23171487e-02 2.76882146e-02]",[9.4550395e-01 1.9321499e-04 1.0487223e-03 5.3254180e-02],[5.1789579e-05 9.9994826e-01],"[2.6814796e-05 5.2264780e-01 4.5839989e-01 1.7528834e-02 1.3251321e-03
 6.9400267e-05 1.8713336e-06 2.1014972e-07 3.2016406e-08]"
